,city_county,zipcode,year_of_birth,age_range,used_info_devices_past_yesno,time_since_last_use,3months_use_per_week,email_outside_work_yesno,3months_product_service_lookup,purchased_online_yesno,sold_online_yesno,download_software_nogames,checked_wiki,health_info_lookup,online_banking,mobile_payment,chat_online,download_news,online_courses,online_entertainment,used_cloud_storage,check_job_info,remote_work,photo_video_editing_3months,used_social_media,post_content_online,expressed_politics_online,online_appointment,created_projects_with_devices,v30_1,v30_2,v30_3,v31_1,v31_2,v31_3,body_damage_from_device_use,life_satisfaction_0to10,keep_up_with_tech_0to10,v35_1,v35_2,v35_3,v35_4,v35_5,v35_6,v35_7,v35_8,v35_9,v35_10,v36_1,v36_2,v36_3,v36_4,v36_5,v36_6,v36_7,v36_8,v36_9,v36_10,pandemic_onsite_or_online_vaccine,v38_1,v38_2,v38_3,v38_4,v38_5,v38_6,v38_7,disabled_yesno,education_level,employment_industry,employment_position,work_need_internet_percentage,replaced_by_AI_yesno,receive_work_messages_after_hours,ethnic_background,gender,wei,wei2
12781,20,601,998,7,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,99,99,99,99,99,2,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,19,10,0,3,2,98,2,0.6128,0.1740352
12782,20,601,70,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,99,99,1,99,99,3,5,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,14,10,0,3,2,4,2,0.8383,0.2380772
12783,20,601,998,8,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,3,99,99,99,99,3,8,0,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,98,99,99,99,99,99,99,99,4,3,20,99,999,99,99,3,2,0.4539,0.1289076
12784,20,601,41,8,1,1,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,98,99,99,3,1,1,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,3,10,0,4,2,3,2,0.4539,0.1289076
12785,20,998,72,4,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,99,99,99,3,8,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,98,1,0.7484,0.2125456
12786,20,601,72,4,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,6,10,0,98,2,3,1,4.5178,1.2830552
12787,20,600,998,4,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,10,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,8,9,100,4,2,98,1,4.5178,1.2830552
12788,20,600,76,4,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,3,99,99,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,8,9,2,90,1,1,98,2,4.1505,1.178742
12789,20,600,81,4,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,97,99,99,6,99,99,1,8,2,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,12,4,90,3,1,3,1,4.5178,1.2830552
12790,20,600,65,5,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,97,99,99,7,99,99,3,0,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,1,5,3,8,998,3,2,3,1,5.5078,1.5642152
12791,5,700,91,3,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,3,99,99,99,3,5,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,5,18,6,10,3,1,3,2,1.4884,1.80855484
12792,5,717,65,5,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,98,99,999,99,99,3,1,1.224,1.4872824
12793,5,710,35,8,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,97,2,2,2,2,2,2,1,3,99,99,99,99,1,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,5,20,99,999,99,99,3,2,0.594,0.7217694
12794,5,710,998,6,1,1,1,2,2,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,5,2,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,22,99,999,99,99,3,1,0.984,1.1956584
12795,5,701,30,8,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,1,99,99,10,99,99,1,5,2,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,23,99,999,99,99,3,2,0.594,0.7217694
12796,5,702,998,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,3,8,2,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,6,23,99,999,99,99,3,2,0.594,0.7217694
12797,5,711,50,7,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,98,99,99,3,10,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,6,10,0,98,2,3,1,0.9421,1.14474571
12798,5,711,36,8,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,97,2,1,2,2,2,2,1,99,99,10,99,99,2,98,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,23,99,999,99,99,3,2,0.594,0.7217694
12799,5,711,58,6,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,1,99,99,1,5,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,23,99,999,99,99,3,2,0.9669,1.17488019
12800,5,701,998,8,1,1,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,2,97,2,1,2,2,2,2,97,99,99,4,99,99,1,2,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,23,99,999,99,99,4,1,0.6045,0.73452795
12801,5,709,50,7,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,4,5,22,99,999,99,99,98,1,0.9421,1.14474571
12802,5,709,998,3,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,97,99,99,8,99,99,1,8,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,21,99,999,99,99,3,2,1.4884,1.80855484
12803,5,704,66,5,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,1,2,3,99,99,99,3,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,7,3,5,3,2,3,1,1.224,1.4872824
12804,5,702,66,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,97,99,99,10,99,99,2,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,22,99,999,99,99,3,2,1.2027,1.46140077
12805,5,709,80,4,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,99,99,1,99,99,2,6,1,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,22,99,999,99,99,98,1,1.3719,1.66699569
12806,5,702,998,8,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,6,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,14,6,0,3,2,3,1,0.6045,0.73452795
12807,5,702,40,8,1,1,4,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,97,99,99,1,99,99,1,5,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,23,99,999,99,99,3,1,0.6045,0.73452795
12808,5,702,39,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,10,99,99,3,10,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,23,99,999,99,99,3,2,0.594,0.7217694
12809,5,702,81,4,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,3,99,99,99,2,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,3,5,90,3,2,3,2,1.348,1.6379548
12810,5,702,62,5,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,2,3,99,99,99,1,8,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,10,3,100,1,1,3,1,1.224,1.4872824
12811,5,701,50,7,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,99,10,99,99,3,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,7,6,0,2,2,3,2,0.9258,1.12493958
12812,5,711,44,8,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,8,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,20,99,999,99,99,3,2,0.594,0.7217694
12813,5,717,39,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,1,99,99,1,99,99,3,6,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,23,99,999,99,99,3,2,0.594,0.7217694
12814,5,704,55,6,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,97,2,1,2,2,2,2,97,99,99,1,99,99,3,10,0,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,20,99,999,99,99,3,2,0.9669,1.17488019
12815,5,709,40,8,1,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,98,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,23,99,999,99,99,3,2,0.594,0.7217694
12816,5,701,54,6,1,1,98,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,98,99,99,3,98,1,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,6,7,6,0,98,2,3,1,0.984,1.1956584
12817,5,701,998,5,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,99,99,10,99,99,1,7,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,12,4,10,3,1,3,2,1.2027,1.46140077
12818,5,702,53,6,1,1,2,2,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,3,99,99,99,3,9,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,3,10,10,3,2,3,1,0.984,1.1956584
12819,5,708,52,6,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,99,99,10,99,99,1,8,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,3,10,0,1,2,2,2,0.9669,1.17488019
12820,5,710,79,4,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,2,2,3,99,99,99,99,99,3,7,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,3,4,0,1,2,4,1,1.3719,1.66699569
12821,5,701,998,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,97,2,1,2,2,2,2,1,2,99,6,99,99,2,7,1,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,2,0.594,0.7217694
12822,5,701,60,6,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,3,99,99,99,2,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,11,2,90,3,2,3,1,0.984,1.1956584
12823,5,709,58,6,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,1,1,3,99,99,99,99,3,8,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,6,3,4,60,2,1,3,1,0.984,1.1956584
12824,5,704,998,8,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,97,99,99,1,99,99,1,5,0,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.6045,0.73452795
12825,5,721,998,6,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,7,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,1,7,0,2,2,4,2,0.9669,1.17488019
12826,5,714,28,8,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,99,99,10,99,99,2,8,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.6045,0.73452795
12827,5,715,37,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,97,2,1,2,2,2,2,3,99,99,99,99,99,3,8,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,2,0.594,0.7217694
12828,5,743,49,7,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,97,99,99,6,99,99,2,8,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,6,15,10,40,1,2,3,1,0.9421,1.14474571
12829,5,720,42,8,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,97,99,99,1,99,99,3,10,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,3,20,99,999,99,99,3,2,0.594,0.7217694
12830,5,741,58,6,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,8,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,1,5,22,99,999,99,99,3,1,0.984,1.1956584
12831,5,741,50,7,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,2,1,99,99,6,99,99,3,7,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,23,99,999,99,99,4,1,0.9421,1.14474571
12832,5,741,998,3,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,98,99,99,98,10,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,98,4,1,7,100,98,98,98,1,1.5146,1.84039046
12833,5,741,46,8,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,97,2,2,2,2,2,2,97,99,99,10,99,99,3,5,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,98,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.6045,0.73452795
12834,5,741,54,6,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,8,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,6,11,5,10,3,2,3,1,0.984,1.1956584
12835,5,741,58,6,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,98,0,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,9,4,0,2,2,3,1,0.984,1.1956584
12836,5,712,998,7,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,99,99,98,99,99,98,98,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,98,7,6,0,98,2,98,1,0.9421,1.14474571
12837,5,745,72,4,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,97,99,99,6,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,7,9,100,98,2,3,2,1.348,1.6379548
12838,5,745,48,7,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,3,99,99,99,99,2,3,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.9421,1.14474571
12839,5,745,998,6,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,7,99,99,2,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,13,8,0,4,2,3,1,0.984,1.1956584
12840,5,718,998,5,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,98,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,3,9,0,2,2,3,1,1.224,1.4872824
12841,5,711,998,6,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,97,99,99,8,99,99,2,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,7,5,20,2,2,3,2,0.9669,1.17488019
12842,5,718,33,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,6,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,23,99,999,99,99,3,1,0.6045,0.73452795
12843,5,718,60,6,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,2,3,99,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,6,3,4,1,2,1,4,1,0.984,1.1956584
12844,5,712,998,8,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,97,2,1,2,2,2,2,1,99,99,1,99,99,3,8,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,6,23,99,999,99,99,3,1,0.6045,0.73452795
12845,5,744,41,8,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,97,2,1,2,2,2,2,1,99,99,8,99,99,3,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,20,99,999,99,99,3,2,0.594,0.7217694
12846,5,709,49,7,1,1,98,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,98,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,4,3,20,99,999,99,99,3,2,0.9258,1.12493958
12847,5,736,998,6,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,99,99,10,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,14,10,0,3,2,3,2,0.9669,1.17488019
12848,5,733,40,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,99,99,1,99,99,3,6,9,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,1,7,0,4,2,3,1,0.6045,0.73452795
12849,5,736,43,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,97,99,99,1,99,99,1,10,1,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.6045,0.73452795
12850,5,730,998,7,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,97,99,99,8,99,99,2,5,4,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,6,20,99,999,99,99,4,2,0.9258,1.12493958
12851,5,730,37,8,1,1,4,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,97,2,1,2,2,2,2,1,99,99,6,99,99,3,8,2,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.6045,0.73452795
12852,5,730,42,8,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,97,99,99,8,99,99,3,3,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,6,7,5,60,3,2,3,2,0.594,0.7217694
12853,5,730,79,4,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,99,99,6,99,99,2,6,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,1,7,15,3,50,3,1,3,1,1.3719,1.66699569
12854,5,737,81,4,1,1,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,2,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,19,6,10,3,2,3,1,1.3719,1.66699569
12855,5,730,70,5,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,3,99,99,99,99,2,5,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,15,5,100,4,1,3,2,1.2027,1.46140077
12856,5,731,74,4,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,99,6,99,99,3,7,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,17,10,0,4,2,3,1,1.3719,1.66699569
12857,5,732,39,8,1,1,5,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,97,2,1,2,2,2,2,1,99,99,10,99,99,3,8,2,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,1,5,23,99,999,99,99,3,1,0.6045,0.73452795
12858,5,733,49,7,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,97,99,99,6,99,99,3,6,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,1,7,0,2,1,3,2,0.9258,1.12493958
12859,5,731,42,8,1,1,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,97,2,2,2,2,2,2,97,99,99,98,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,23,99,999,99,99,3,1,0.6045,0.73452795
12860,5,721,998,7,1,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,99,6,99,99,2,98,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,23,99,999,99,99,3,1,0.9421,1.14474571
12861,5,735,998,6,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,97,99,99,1,99,99,2,5,2,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,20,99,999,99,99,3,2,0.9669,1.17488019
12862,5,735,42,8,1,1,4,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,1,99,99,3,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,3,8,0,3,2,3,2,0.594,0.7217694
