"","iso2c","iso3c","country","date","internet_users_ratio","gdp_capita","employment_ratio"
"1274","DZ","DZA","Algeria",1998,0.020238555,1610.30297761325,32.461
"1275","DZ","DZA","Algeria",1999,0.199523843,1602.8649145582,31.52
"1276","DZ","DZA","Algeria",2000,0.491705679,1780.37606280604,30.789
"1277","DZ","DZA","Algeria",2001,0.646114017,1754.58236097572,31.677
"1278","DZ","DZA","Algeria",2002,1.59164126,1794.811114232,32.087
"1279","DZ","DZA","Algeria",2003,2.195359731,2117.04822899287,32.827
"1280","DZ","DZA","Algeria",2004,4.634475088,2624.79523151946,35.219
"1281","DZ","DZA","Algeria",2005,5.843942092,3131.32818989681,36.01
"1282","DZ","DZA","Algeria",2006,7.375984956,3500.13459382737,37.051
"1283","DZ","DZA","Algeria",2007,9.451190626,3971.80348828223,36.179
"1284","DZ","DZA","Algeria",2008,10.18,4946.56401720759,36.975
"1285","DZ","DZA","Algeria",2009,11.23,3898.47878787317,37.221
"1286","DZ","DZA","Algeria",2010,12.5,4495.92147563024,37.556
"1287","DZ","DZA","Algeria",2011,14.9,5473.28182611668,37.686
"1288","DZ","DZA","Algeria",2012,18.2,5610.73328198233,37.393
"1289","EC","ECU","Ecuador",1990,0,1458.3263462943,NA
"1290","EC","ECU","Ecuador",1991,0,1589.75217357078,60.615
"1291","EC","ECU","Ecuador",1992,0.005118035,1657.85872039798,60.623
"1292","EC","ECU","Ecuador",1993,0.016400751,1701.159458991,60.546
"1293","EC","ECU","Ecuador",1994,0.034833586,2001.17815885333,60.731
"1294","EC","ECU","Ecuador",1995,0.043833641,2113.2636522054,60.737
"1295","EC","ECU","Ecuador",1996,0.086161276,2142.3286405069,60.688
"1296","EC","ECU","Ecuador",1997,0.110217959,2349.21868534704,61.424
"1297","EC","ECU","Ecuador",1998,0.125272771,2293.65582793553,63.487
"1298","EC","ECU","Ecuador",1999,0.823371634,1582.75860694668,61.913
"1299","EC","ECU","Ecuador",2000,1.462188536,1451.53088517998,60.404
"1300","EC","ECU","Ecuador",2001,2.670443674,1904.81367007224,61.358
"1301","EC","ECU","Ecuador",2002,4.260796915,2184.209243808,61.587
"1302","EC","ECU","Ecuador",2003,4.460228345,2438.34368429156,61.632
"1303","EC","ECU","Ecuador",2004,4.834442638,2703.56567057465,64.097
"1304","EC","ECU","Ecuador",2005,5.994255161,3014.3100093159,64.448
"1305","EC","ECU","Ecuador",2006,7.2,3340.84090289849,65.538
"1306","EC","ECU","Ecuador",2007,10.8,3579.03224391806,64.673
"1307","EC","ECU","Ecuador",2008,18.8,4260.43318396471,63.941
"1308","EC","ECU","Ecuador",2009,24.6,4240.70259271564,61.059
"1309","EC","ECU","Ecuador",2010,29.03,4640.24634437845,60.116
"1310","EC","ECU","Ecuador",2011,31.36680836,5202.65645902066,59.642
"1311","EC","ECU","Ecuador",2012,35.13514645,5678.45572070003,60.433
"1312","EG","EGY","Egypt, Arab Rep.",1990,0,751.187490181277,NA
"1313","EG","EGY","Egypt, Arab Rep.",1991,0,637.897597341886,42.338
"1314","EG","EGY","Egypt, Arab Rep.",1992,0,697.726040479516,42.981
"1315","EG","EGY","Egypt, Arab Rep.",1993,0.000975791,758.829619215034,42.66
"1316","EG","EGY","Egypt, Arab Rep.",1994,0.00638327,826.718967131504,43.537
"1317","EG","EGY","Egypt, Arab Rep.",1995,0.031319638,937.543150130502,42.63
"1318","EG","EGY","Egypt, Arab Rep.",1996,0.061466899,1031.48807810504,43.024
"1319","EG","EGY","Egypt, Arab Rep.",1997,0.090480245,1170.8047978923,42.735
"1320","EG","EGY","Egypt, Arab Rep.",1998,0.147987377,1239.35356227086,42.306
"1321","EG","EGY","Egypt, Arab Rep.",1999,0.290445278,1297.57469006096,43.742
"1322","EG","EGY","Egypt, Arab Rep.",2000,0.641265038,1398.85983078672,42.072
"1323","EG","EGY","Egypt, Arab Rep.",2001,0.838945611,1327.09651832991,40.769
"1324","EG","EGY","Egypt, Arab Rep.",2002,2.719999715,1144.53239841974,38.867
"1325","EG","EGY","Egypt, Arab Rep.",2003,4.037885107,1056.93720896595,39.315
"1326","EG","EGY","Egypt, Arab Rep.",2004,11.92,1016.25388395628,40.421
"1327","EG","EGY","Egypt, Arab Rep.",2005,12.75,1133.10546057176,40.935
"1328","EG","EGY","Egypt, Arab Rep.",2006,13.66,1332.33941000282,42.043
"1329","EG","EGY","Egypt, Arab Rep.",2007,16.03,1586.47292057972,43.712
"1330","EG","EGY","Egypt, Arab Rep.",2008,18.01,1941.89997269337,43.499
"1331","EG","EGY","Egypt, Arab Rep.",2009,20,2212.21814788932,43.546
"1332","EG","EGY","Egypt, Arab Rep.",2010,21.6,2509.77203417522,45.045
"1333","EG","EGY","Egypt, Arab Rep.",2011,25.6,2645.6225349104,43.008
"1334","EG","EGY","Egypt, Arab Rep.",2012,26.4,3059.13542779204,42.38
"1335","ER","ERI","Eritrea",1990,0,NA,NA
"1336","ER","ERI","Eritrea",1991,0,NA,76.209
"1337","ER","ERI","Eritrea",1992,0,248.341309436768,76.248
"1338","ER","ERI","Eritrea",1993,0,236.130124297588,76.38
"1339","ER","ERI","Eritrea",1994,0,260.312514902478,76.502
"1340","ER","ERI","Eritrea",1995,0,267.944681117364,76.867
"1341","ER","ERI","Eritrea",1996,0,306.322258244353,76.854
"1342","ER","ERI","Eritrea",1997,0.009017718,299.573125105612,76.556
"1343","ER","ERI","Eritrea",1998,0.008774236,320.965283309052,76.176
"1344","ER","ERI","Eritrea",1999,0.025495028,292.351043082893,75.754
"1345","ER","ERI","Eritrea",2000,0.136711941,295.19692403481,75.422
"1346","ER","ERI","Eritrea",2001,0.157815289,305.602758823285,74.724
"1347","ER","ERI","Eritrea",2002,0.227090138,286.297715428802,74.089
"1348","ER","ERI","Eritrea",2003,NA,327.976020750513,73.556
"1349","ER","ERI","Eritrea",2004,NA,401.374525156058,73.117
"1350","ER","ERI","Eritrea",2005,NA,387.898540350192,72.583
"1351","ER","ERI","Eritrea",2006,NA,420.528739757639,72.613
"1352","ER","ERI","Eritrea",2007,0.41,450.409713679088,72.639
"1353","ER","ERI","Eritrea",2008,0.47,459.178402670323,72.818
"1354","ER","ERI","Eritrea",2009,0.54,602.063223832873,72.865
"1355","ER","ERI","Eritrea",2010,0.61,504.972460176652,72.903
"1356","ER","ERI","Eritrea",2011,0.7,643.790042311239,73.218
"1357","ER","ERI","Eritrea",2012,0.8,NA,73.528
"1358","ES","ESP","Spain",1990,0.012873564,13804.8767869937,NA
"1359","ES","ESP","Spain",1991,0.025686194,14811.9028194881,41.664
"1360","ES","ESP","Spain",1992,0.076845453,16112.1889152156,40.821
"1361","ES","ESP","Spain",1993,0.127689668,13339.908563675,38.665
"1362","ES","ESP","Spain",1994,0.280069738,13415.2870010456,37.974
"1363","ES","ESP","Spain",1995,0.380800728,15471.962716535,38.593
"1364","ES","ESP","Spain",1996,1.331847404,16109.0843985284,39.092
"1365","ES","ESP","Spain",1997,2.803319625,14730.7971752046,40.214
"1366","ES","ESP","Spain",1998,4.361892394,15394.3514628249,41.515
"1367","ES","ESP","Spain",1999,7.085039678,15720.6405016061,43.598
"1368","ES","ESP","Spain",2000,13.62496081,14749.6874248766,45.44
"1369","ES","ESP","Spain",2001,18.14872269,15369.0011599444,46.553
"1370","ES","ESP","Spain",2002,20.39,17106.686576658,47.541
"1371","ES","ESP","Spain",2003,39.93,21510.8362454011,48.511
"1372","ES","ESP","Spain",2004,44.01,24907.0008505856,49.448
"1373","ES","ESP","Spain",2005,47.88,26429.1509449319,51.579
"1374","ES","ESP","Spain",2006,50.37,28389.0785799873,52.786
"1375","ES","ESP","Spain",2007,55.11,32591.3503065871,53.477
"1376","ES","ESP","Spain",2008,59.6,35510.7222312701,52.417
"1377","ES","ESP","Spain",2009,62.4,32169.5028548583,48.611
"1378","ES","ESP","Spain",2010,65.8,30532.4805081656,47.518
"1379","ES","ESP","Spain",2011,67.08999939,31677.9003083652,46.654
"1380","ES","ESP","Spain",2012,69.80999994,28322.9465923276,44.666
"1381","EE","EST","Estonia",1990,0,NA,NA
"1382","EE","EST","Estonia",1991,0,NA,65.767
"1383","EE","EST","Estonia",1992,0.065484797,NA,62.281
"1384","EE","EST","Estonia",1993,0.300711282,NA,59.023
"1385","EE","EST","Estonia",1994,1.159750913,NA,58.29
"1386","EE","EST","Estonia",1995,2.778968489,3134.38975345407,55.871
"1387","EE","EST","Estonia",1996,3.525111129,3380.92630243199,55.142
"1388","EE","EST","Estonia",1997,5.706276548,3682.95230146695,54.525
"1389","EE","EST","Estonia",1998,10.79603483,4093.39247738765,54.252
"1390","EE","EST","Estonia",1999,14.50089724,4140.93660232167,51.9
"1391","EE","EST","Estonia",2000,28.57695381,4070.60902410208,50.642
"1392","EE","EST","Estonia",2001,31.52748977,4505.85833233188,50.216
"1393","EE","EST","Estonia",2002,41.52,5341.62894677002,51.165
"1394","EE","EST","Estonia",2003,45.32,7203.52303786646,51.804
"1395","EE","EST","Estonia",2004,53.2,8914.10355674451,52.484
"1396","EE","EST","Estonia",2005,61.45,10412.6443137966,53.523
"1397","EE","EST","Estonia",2006,63.51,12639.4000677296,56.742
"1398","EE","EST","Estonia",2007,66.19,16744.5844516343,57.554
"1399","EE","EST","Estonia",2008,70.58,18204.9664786762,57.7
"1400","EE","EST","Estonia",2009,72.5,14711.7352728223,52.419
"1401","EE","EST","Estonia",2010,74.1,14663.0446126465,50.302
"1402","EE","EST","Estonia",2011,76.5,17487.8047830922,53.66
"1403","EE","EST","Estonia",2012,78.38992593,17403.2053254767,55.063
"1404","ET","ETH","Ethiopia",1990,0,254.295254599846,NA
"1405","ET","ETH","Ethiopia",1991,0,269.614763064257,75.302
"1406","ET","ETH","Ethiopia",1992,0,201.743502561167,75.193
"1407","ET","ETH","Ethiopia",1993,0,164.165053540403,75.366
"1408","ET","ETH","Ethiopia",1994,0,124.558149636587,75.514
"1409","ET","ETH","Ethiopia",1995,1.75e-05,133.341100582353,76.015
"1410","ET","ETH","Ethiopia",1996,0.001703448,144.03164867784,76.307
"1411","ET","ETH","Ethiopia",1997,0.00496672,140.270222436765,76.602
"1412","ET","ETH","Ethiopia",1998,0.009663517,123.830216431633,76.747
"1413","ET","ETH","Ethiopia",1999,0.012541599,118.333127942669,76.904
"1414","ET","ETH","Ethiopia",2000,0.015263767,122.961659681414,77.434
"1415","ET","ETH","Ethiopia",2001,0.037162381,119.261857260772,78.086
"1416","ET","ETH","Ethiopia",2002,0.072402262,110.460874721483,78.502
"1417","ET","ETH","Ethiopia",2003,0.105811659,117.860164733528,78.852
"1418","ET","ETH","Ethiopia",2004,0.155334521,134.542486332684,79.388
"1419","ET","ETH","Ethiopia",2005,0.219659819,160.076791772058,79.969
"1420","ET","ETH","Ethiopia",2006,0.310592657,191.75129245508,80.031
"1421","ET","ETH","Ethiopia",2007,0.37,240.347971955032,79.932
"1422","ET","ETH","Ethiopia",2008,0.45,320.861089711683,79.842
"1423","ET","ETH","Ethiopia",2009,0.54,373.893958712145,79.741
"1424","ET","ETH","Ethiopia",2010,0.75,335.438495270931,79.672
"1425","ET","ETH","Ethiopia",2011,1.1,348.001348291465,79.595
"1426","ET","ETH","Ethiopia",2012,2.9,458.550920793057,79.513
"1427","FI","FIN","Finland",1990,0.40108767,28364.6450765922,NA
"1428","FI","FIN","Finland",1991,1.397439332,25484.7392935746,59.302
"1429","FI","FIN","Finland",1992,1.88687977,22319.059460246,54.893
"1430","FI","FIN","Finland",1993,2.568461349,17608.8123902264,51.363
"1431","FI","FIN","Finland",1994,4.915098554,20301.333085866,50.575
"1432","FI","FIN","Finland",1995,13.90030389,26271.5998141691,49.563
"1433","FI","FIN","Finland",1996,16.78007526,25783.4504878611,50.009
"1434","FI","FIN","Finland",1997,19.4586828,24691.8728133698,51.107
"1435","FI","FIN","Finland",1998,25.45252493,26009.2694886182,52.217
"1436","FI","FIN","Finland",1999,32.29509229,26186.1900105755,53.737
"1437","FI","FIN","Finland",2000,37.24846174,24345.9148217032,54.186
"1438","FI","FIN","Finland",2001,43.10536335,24967.7925153182,54.969
"1439","FI","FIN","Finland",2002,62.43,26997.7529897788,54.908
"1440","FI","FIN","Finland",2003,69.22,32927.6802919408,54.694
"1441","FI","FIN","Finland",2004,72.39,37772.1781110398,54.321
"1442","FI","FIN","Finland",2005,74.48,39054.8504423825,55.635
"1443","FI","FIN","Finland",2006,79.66,41222.6020004611,56.273
"1444","FI","FIN","Finland",2007,80.78,48476.3927287052,57.006
"1445","FI","FIN","Finland",2008,83.67,53772.7942390019,57.525
"1446","FI","FIN","Finland",2009,82.49,47481.4845364339,55.449
"1447","FI","FIN","Finland",2010,86.89,46505.3031791811,54.822
"1448","FI","FIN","Finland",2011,88.70999491,51148.9316365833,55.198
"1449","FI","FIN","Finland",2012,89.87999797,47708.0612784469,55.111
"1450","FJ","FJI","Fiji",1990,0,1713.18063054634,NA
"1451","FJ","FJI","Fiji",1991,0,1763.28596386361,57.085
"1452","FJ","FJI","Fiji",1992,0,1947.50398617134,56.929
"1453","FJ","FJI","Fiji",1993,0.006678447,2073.1188458909,56.878
"1454","FJ","FJI","Fiji",1994,0.007907399,2308.70658374683,56.826
"1455","FJ","FJI","Fiji",1995,0.009115343,2486.98193011465,56.763
"1456","FJ","FJI","Fiji",1996,0.064437142,2672.43577032827,56.677
"1457","FJ","FJI","Fiji",1997,0.223454842,2597.92925559026,56.476
"1458","FJ","FJI","Fiji",1998,0.633167865,2031.02501340057,56.319
"1459","FJ","FJI","Fiji",1999,0.942462063,2351.72242912863,56.2
"1460","FJ","FJI","Fiji",2000,1.496854734,2015.85749571271,56.055
"1461","FJ","FJI","Fiji",2001,1.857978594,1964.13020427679,55.911
"1462","FJ","FJI","Fiji",2002,6.1526497,2157.07659613693,55.721
"1463","FJ","FJI","Fiji",2003,6.725434738,2680.27074880376,55.591
"1464","FJ","FJI","Fiji",2004,7.412943485,3124.60738926325,55.465
"1465","FJ","FJI","Fiji",2005,8.453636634,3406.47559239037,54.523
"1466","FJ","FJI","Fiji",2006,9.6000384,3483.59718493626,55.517
"1467","FJ","FJI","Fiji",2007,10.89783105,3793.09738500959,56.458
"1468","FJ","FJI","Fiji",2008,13,3928.92173857964,57.428
"1469","FJ","FJI","Fiji",2009,17,3184.68912291481,58.362
"1470","FJ","FJI","Fiji",2010,20,3469.14964254878,59.334
"1471","FJ","FJI","Fiji",2011,28,4160.72119311815,60.279
"1472","FJ","FJI","Fiji",2012,33.74235675,4359.79240035309,58.987
"1473","FR","FRA","France",1990,0.052777862,21865.5552539348,NA
"1474","FR","FRA","France",1991,0.140113895,21675.7060879719,50.351
"1475","FR","FRA","France",1992,0.279049463,23814.227367599,49.893
"1476","FR","FRA","France",1993,0.590619383,22380.331904695,49.262
"1477","FR","FRA","France",1994,0.899867425,23496.367675721,48.495
"1478","FR","FRA","France",1995,1.637947245,26889.4250554833,48.881
"1479","FR","FRA","France",1996,2.584033979,26870.2852380937,48.871
"1480","FR","FRA","France",1997,4.255003872,24226.8846867539,48.48
"1481","FR","FRA","France",1998,6.319778722,24971.5744885632,48.766
"1482","FR","FRA","France",1999,9.125317889,24678.3910613218,49.071
"1483","FR","FRA","France",2000,14.30792394,22416.425417915,50.007
"1484","FR","FRA","France",2001,26.32590355,22449.3396931175,50.721
"1485","FR","FRA","France",2002,30.18,24288.2700193508,50.863
"1486","FR","FRA","France",2003,36.14,29627.92426353,51.722
"1487","FR","FRA","France",2004,39.15,33797.1624418436,51.238
"1488","FR","FRA","France",2005,42.87,34768.1759037525,50.982
"1489","FR","FRA","France",2006,46.87,36470.2128399313,50.946
"1490","FR","FRA","France",2007,66.09,41557.6235648179,51.496
"1491","FR","FRA","France",2008,70.68,45515.9617533473,51.926
"1492","FR","FRA","France",2009,71.58,41737.7635518137,51.193
"1493","FR","FRA","France",2010,77.28,40676.0647913181,51.03
"1494","FR","FRA","France",2011,77.81999899,43846.4660764798,50.858
"1495","FR","FRA","France",2012,81.44,40870.8523645734,50.724
"1496","FO","FRO","Faroe Islands",1990,0,20236.428925417,NA
"1497","FO","FRO","Faroe Islands",1991,0,19424.3369969254,NA
"1498","FO","FRO","Faroe Islands",1992,0,19838.5048000409,NA
"1499","FO","FRO","Faroe Islands",1993,0,16874.1615610619,NA
"1500","FO","FRO","Faroe Islands",1994,0,17192.8843355503,NA
"1501","FO","FRO","Faroe Islands",1995,0,20577.6671574177,NA
"1502","FO","FRO","Faroe Islands",1996,2.318786811,22419.1606928062,NA
"1503","FO","FRO","Faroe Islands",1997,4.601297566,20985.7980311412,NA
"1504","FO","FRO","Faroe Islands",1998,11.33786848,24623.743124955,NA
"1505","FO","FRO","Faroe Islands",1999,22.29753835,24947.1235837634,NA
"1506","FO","FRO","Faroe Islands",2000,32.91639236,23370.7737767844,NA
"1507","FO","FRO","Faroe Islands",2001,43.24698352,25089.5926494304,NA
"1508","FO","FRO","Faroe Islands",2002,53.29922183,27238.0255328878,NA
"1509","FO","FRO","Faroe Islands",2003,58.91264097,31691.880082905,NA
"1510","FO","FRO","Faroe Islands",2004,66.53359947,35940.9608625712,NA
"1511","FO","FRO","Faroe Islands",2005,67.90263174,36440.3221972404,NA
"1512","FO","FRO","Faroe Islands",2006,69.35944512,41762.6898536453,NA
"1513","FO","FRO","Faroe Islands",2007,75.98,48365.735061209,NA
"1514","FO","FRO","Faroe Islands",2008,75.57,51431.9730976048,NA
"1515","FO","FRO","Faroe Islands",2009,75.18,47410.9556269077,NA
"1516","FO","FRO","Faroe Islands",2010,75.2,48167.6675141519,NA
"1517","FO","FRO","Faroe Islands",2011,80.7321728,51786.480991824,NA
"1518","FO","FRO","Faroe Islands",2012,85.33518924,50157.0587890212,NA
"1519","FM","FSM","Micronesia, Fed. Sts.",1990,0,1492.85518696186,NA
"1520","FM","FSM","Micronesia, Fed. Sts.",1991,0,1654.93343423581,NA
"1521","FM","FSM","Micronesia, Fed. Sts.",1992,0,1730.92435831398,NA
"1522","FM","FSM","Micronesia, Fed. Sts.",1993,0,1871.16853720645,NA
"1523","FM","FSM","Micronesia, Fed. Sts.",1994,0,1860.46084304142,NA
"1524","FM","FSM","Micronesia, Fed. Sts.",1995,0,2008.33242694511,NA
"1525","FM","FSM","Micronesia, Fed. Sts.",1996,0.278037795,1972.60188653699,NA
"1526","FM","FSM","Micronesia, Fed. Sts.",1997,0.570676845,1859.27042372653,NA
"1527","FM","FSM","Micronesia, Fed. Sts.",1998,1.858718785,1964.64373552591,NA
"1528","FM","FSM","Micronesia, Fed. Sts.",1999,2.797594069,1973.66392024314,NA
"1529","FM","FSM","Micronesia, Fed. Sts.",2000,3.734862137,2088.20954444136,NA
"1530","FM","FSM","Micronesia, Fed. Sts.",2001,4.660527199,2152.5252795941,NA
"1531","FM","FSM","Micronesia, Fed. Sts.",2002,5.570099705,2165.48682048718,NA
"1532","FM","FSM","Micronesia, Fed. Sts.",2003,9.2325021,2195.18715620947,NA
"1533","FM","FSM","Micronesia, Fed. Sts.",2004,11.01786731,2155.78169026723,NA
"1534","FM","FSM","Micronesia, Fed. Sts.",2005,11.8813691,2256.01135749054,NA
"1535","FM","FSM","Micronesia, Fed. Sts.",2006,12.75033925,2298.63645841833,NA
"1536","FM","FSM","Micronesia, Fed. Sts.",2007,13.62113273,2344.40346200197,NA
"1537","FM","FSM","Micronesia, Fed. Sts.",2008,14.49,2420.7490064763,NA
"1538","FM","FSM","Micronesia, Fed. Sts.",2009,15.35,2598.40360440538,NA
"1539","FM","FSM","Micronesia, Fed. Sts.",2010,20,2760.0113395546,NA
"1540","FM","FSM","Micronesia, Fed. Sts.",2011,22.8,2885.44124871393,NA
"1541","FM","FSM","Micronesia, Fed. Sts.",2012,25.974423,3023.58544607879,NA
"1542","GA","GAB","Gabon",1990,0,6055.06024736607,NA
"1543","GA","GAB","Gabon",1991,0,5349.45201171297,41.815
"1544","GA","GAB","Gabon",1992,0,5390.53678687714,41.531
"1545","GA","GAB","Gabon",1993,0,4109.89879857863,41.501
"1546","GA","GAB","Gabon",1994,0,3832.0932618843,41.47
"1547","GA","GAB","Gabon",1995,0,4419.79033912655,41.701
"1548","GA","GAB","Gabon",1996,0,4948.75287167196,41.704
"1549","GA","GAB","Gabon",1997,0.047999009,4514.99408761768,41.747
"1550","GA","GAB","Gabon",1998,0.17012488,3705.81808865207,41.684
"1551","GA","GAB","Gabon",1999,0.249009564,3758.16193587765,41.317
"1552","GA","GAB","Gabon",2000,1.216140618,3991.15715141003,41.065
"1553","GA","GAB","Gabon",2001,1.347620222,3844.56134920847,40.971
"1554","GA","GAB","Gabon",2002,1.939530106,3976.64679620587,41.144
"1555","GA","GAB","Gabon",2003,2.659586594,4724.2547983061,41.185
"1556","GA","GAB","Gabon",2004,2.9790698,5483.14457467164,41.082
"1557","GA","GAB","Gabon",2005,4.89326475,6570.96326530919,41.096
"1558","GA","GAB","Gabon",2006,5.489200803,6873.45398271021,40.477
"1559","GA","GAB","Gabon",2007,5.767004576,8036.91995564327,40.149
"1560","GA","GAB","Gabon",2008,7.5,9732.22653332604,39.529
"1561","GA","GAB","Gabon",2009,9.5,7325.90951318545,39.181
"1562","GA","GAB","Gabon",2010,13,8399.59734808121,38.802
"1563","GA","GAB","Gabon",2011,18,10273.798444898,39.01
"1564","GA","GAB","Gabon",2012,24,9348.51487640056,39.067
"1565","GB","GBR","United Kingdom",1990,0.087355319,19095.4669984608,NA
"1566","GB","GBR","United Kingdom",1991,0.174230922,19900.7266505069,57.303
"1567","GB","GBR","United Kingdom",1992,0.260615159,20487.1707852878,56.294
"1568","GB","GBR","United Kingdom",1993,0.519762001,18389.0195675099,55.484
"1569","GB","GBR","United Kingdom",1994,1.036609166,19709.2380983653,55.782
"1570","GB","GBR","United Kingdom",1995,1.895168284,23168.9529580171,56.22
"1571","GB","GBR","United Kingdom",1996,4.123650336,24406.400298359,56.638
"1572","GB","GBR","United Kingdom",1997,7.385398957,26766.0056249684,57.486
"1573","GB","GBR","United Kingdom",1998,13.6699831,28274.5045119699,57.931
"1574","GB","GBR","United Kingdom",1999,21.29363827,28762.0913570256,57.945
"1575","GB","GBR","United Kingdom",2000,26.82175435,28280.926786099,58.468
